user_id;book_id;rating
ca2ca38e07740aa8db874ab8dbed22c0;290;4
ca2ca38e07740aa8db874ab8dbed22c0;2544;2
894b19b20edfa93f692e544ec1f93688;6295;5
894b19b20edfa93f692e544ec1f93688;2696;4
f6ec9bd406676f61c9f5281f58f26071;6547;3
f6ec9bd406676f61c9f5281f58f26071;1403;3
9ef82270c492e1abcb4dd0f5cd0e810f;6295;4
86a94f1ed33a36779f2bd79130fd6976;1433;3
d178bda7a128ff3a5c3d74f362b67225;5943;5
d93965a361e8030472ba4db49c51f09f;2888;4
bc2041d6adb325f9aa994a016380cb26;1371;4
38b42c397fd456385bc79356a0feacee;5932;5
38b42c397fd456385bc79356a0feacee;1420;4
e71972cf5a1ece79976512826901c650;1715;5
3efedb957c99e102cd34fba2643b2f3f;1420;2
adb9bc75e6bd311ee19df5ac696d417a;1381;4
5adf22fb71de6d193571dc10510b5bb6;6656;4
3c2a193f0ab815e39762bec26218bb95;2696;4
034469bfd005edeec869d80aafc92547;1420;5
724ac3e0b7daf31360be0f54b04b810a;9904;3
888776fc0de7fa5b4c1a6fd361bb7154;1432;5
d5e2df3d3408f002a922d16dae3b5db2;6656;5
d5e2df3d3408f002a922d16dae3b5db2;1371;5
d5e2df3d3408f002a922d16dae3b5db2;1381;5
17456ccf94242b3d61323f0e164ef612;1420;5
5c3d55b45d7a838fb9f51e86f1eb7972;9444;5
5c3d55b45d7a838fb9f51e86f1eb7972;2547;5
a939ac7bc2b73b9da9adee1a9ffcd36f;6295;5
f0ca8226d8603f867732cfa389a427aa;5932;4
1e24b8e8e7839bc34a3929f7c0a0b431;1420;2
f6fb1d0cad12c2831e893c9f7f4e1f22;6656;2
cc0f14c812e56f0e9bb4d3150a39cd11;1381;4
9b70399faeddb1bfe636f48eb38698e1;1420;4
86893198ee6709e3fa58a6a2db2824e8;1420;5
40916eb491f7513dc6a6e1a1cd2c20b4;3768;5
66a2438afa38458c84e007a215268dfd;2547;4
261616ad71af5a8e49d21c7f7605a5eb;1420;4
722675a28a77c2b68e2b8a3b47271681;2696;3
722675a28a77c2b68e2b8a3b47271681;6656;4
840fdcb863d595166ba148d053da02fd;3049;3
78e3faf71f26fd8be1adabd396a33b4f;1432;4
594b95df0f0348bdc4690702f68a7056;1382;5
d8d4cad6c612f47c781143d35255d497;1371;4
d8d4cad6c612f47c781143d35255d497;7000;5
7accef3acea88caa0337c3c49c083919;1420;3
eda4208ac85cd2fd2e05e2ef7b3de577;6328;5
eda4208ac85cd2fd2e05e2ef7b3de577;1420;4
336cd5e5ba167ab33461a0684bc53724;2696;2
336cd5e5ba167ab33461a0684bc53724;1371;3
336cd5e5ba167ab33461a0684bc53724;1420;4
bbdfef75afef94d3958c1a2182fe7578;1381;4
e2f930d586b780501ef795e8593be700;6328;3
3a0a38edf8b7fa1a7c7b140ece9ed9e1;2547;5
e3500043c120018360ee0612b05920b3;3049;5
c0ce6e4cc88c28ac4cc963da3b7a7623;6656;4
b1bb017c681370fddd19bab11f4eb22a;2547;3
ee32d3f8f33354b84f8b11da7fae3817;291;4
a2ffa28fabbb07037e3f4d56ac438390;1381;3
b6073749ef07a425736d3be5e4e5059b;2547;5
fa4bd5159d84200eab415610ea26feea;1381;1
9c63b097cb87edcb10239e993c86ddd1;1371;5
63ab6fe4d224572576b76e1dff186e7a;1432;2
7302bd2d847873856d4f0f6553fa6b34;1420;5
8b5728146f1858ff4b9f7f2ec6b9f32f;6656;5
eebf4f0f214fe58383ce6e75a94dfb77;1388;4
eebf4f0f214fe58383ce6e75a94dfb77;1381;4
eebf4f0f214fe58383ce6e75a94dfb77;6340;4
a9fc156001420b0d86ab40c25dcf5a45;5988;5
10153202105427e1987cdce6c4ba5647;1381;5
0071225dfe984ea0c86c0ec01c5d3fd3;6655;3
a5f51b94e40b3ec97bc0f4032950ecec;2547;2
5d26020901db1a220181008357f375dd;6295;5
52ab2d6b1a94ccf0c805f803eb817f23;1420;4
f1c65b0db8a704921c1fbd596b977b1a;244;5
fc67a3866c38f6b6ecdd2120fac3dc0d;6295;5
ab1ee71965aa9ff94db4460f20115fd3;5932;5
afd4ebb28eb86e76f7f53366ed5d6c42;1420;0
0eeda67a91ec034181eb8a3f2d9a8132;6328;5
5d8c44f507071ddd93fc71d05afe06e8;1420;4
52adf27eb03b63a80c975c58cc7aff88;5932;4
23448225f3ec22c84c2f626d66b35ac5;2544;4
27a1c7fdf7b4f1b4823b9b9bbdf259af;2547;5
6bc7af38819756e3a798330a6694621f;9678;5
0cc09f4e1a1d194654c15ba01ba105b9;1381;5
fbe5745a46f5783a55392759a3b4dccf;1420;5
c3e3f223f4276a0c9a3e43f46e307477;1420;5
98040bc610bd4f53aef7cd986b046d20;6656;4
26e854fae646e8e577e4dcb9311e9194;1432;5
d0d7cc7e2e1739d03fab5e3d02f6e365;6655;5
d0d7cc7e2e1739d03fab5e3d02f6e365;1420;5
4d2d5f49111976a1b1807d854b37f6e6;6549;4
ead487393c225725626d7090ac827e94;291;3
fef8b29963ee26600ee512debf92c79e;1376;5
2c2b1f9ef72a892e5315bba3c729eb31;1420;4
c44c7a0573c3528c29c62ba46b524210;1432;3
bb70d3c2dc9ef9b0d5634f6f7b976f12;2696;4
bc148dc62fa2da197b93d61ef6aa213a;1371;5
4e7defc9a059f85e79f01c3b043ac661;2696;4
f2f6302a07dcf0404e154adf3fc7bd98;1420;5
cde8c83334571ac5f4cfaf46ed23e6b7;1526;5
7ef5ca63cc88a682566fecf032ea9231;1381;5
7ef5ca63cc88a682566fecf032ea9231;1371;4
e66c7aca1d019fd02f7f016d310bfd94;1718;5
e66c7aca1d019fd02f7f016d310bfd94;1519;5
97b1380f616a9c7c0e21d50b57a28963;1432;5
d6258a769a239fe407a38288724c18b5;6295;4
d6258a769a239fe407a38288724c18b5;5943;3
d6258a769a239fe407a38288724c18b5;1420;5
b90eb09d0444ae930cdaf255a656efbe;6300;5
bdb616eb3f1011334c04038c2d6ad875;1519;5
bdb616eb3f1011334c04038c2d6ad875;1372;4
240cd0e844bacf7ef2db426f6fd6359e;254;2
c8641d5b163db52b9768adbbf9adf19c;1381;3
140e855757bac12f5d3d3867b5f85a15;2696;5
d9b9a031915e4caf6eb4a9174d8ed112;1382;5
d9b9a031915e4caf6eb4a9174d8ed112;1519;5
d9b9a031915e4caf6eb4a9174d8ed112;1466;3
8dbcbfdfd7d222f7553118aab4675cef;9444;5
fd96adabb8e64764b7ba2379852c3d08;5939;0
ca15d89a1508883868012dd3e00477ec;1371;5
61ed555f078cd656a96e144906102169;1420;4
61ed555f078cd656a96e144906102169;1381;3
61ed555f078cd656a96e144906102169;1373;4
9d6a24f00eddb9e1ff8f5f63cd98c853;1420;5
6a90aee0f1f5319403ee7c82f93afffe;1543;4
251f4848ecd5d7aa9fd6c80fcc0a1240;2544;5
251f4848ecd5d7aa9fd6c80fcc0a1240;9444;5
c39a50037f39176f6cf441add038bda0;6328;5
914d4bedd04f2764cc0734c187aa2113;6656;1
1c469a32ed236b1a2191b4eb705ff4c5;2547;0
bf38544784ee7b52acfb64f3f46155f7;1371;4
56612c8f236cc4aa21e30140099213fd;2544;4
802d80dd94386693c286b47a64d35083;1381;0
bfcd45c6c45bb698a3d190625e3986a4;2711;0
bfcd45c6c45bb698a3d190625e3986a4;1381;0
8c2cbb4891a7040ce672877c1a4e353e;1371;3
1f8219e41ff54b5414278446ecf681ef;1371;5
6028be2c7ae9534b2d6b661980d99e60;1420;5
d5547f898885572a1b87a308254de33e;6549;4
15902900c61f303ceaa158925b8af3d3;1381;4
a869b184f6ae79b4558a19c575a12c77;2696;0
d39713521ee6078fe9cb9d97d934b6b7;1371;2
d39713521ee6078fe9cb9d97d934b6b7;1381;4
5160abe4aeab3abdbe8ad2df517806e8;1371;5
3f8f91fcec53d32c7bc1c69f39563b03;6656;3
3f8f91fcec53d32c7bc1c69f39563b03;1715;5
5428c5d2c2e8f08fe308658c4bf3a756;5932;4
0c34af760eb43d057437b42b65ceeec4;6328;5
ee94af4e171cd328280e3cb00a031462;2696;3
4f727e6f80ef4f35deb0a51268fa10ac;1371;5
37aabc3dadbf2b4eef62b3aceea74bb5;1376;5
cdc1e801f9b95088d1233bbbaa12283a;6656;4
73423a58f41f714879b3ec0f3563d5c2;2547;5
73423a58f41f714879b3ec0f3563d5c2;5289;5
68ca19ade446ab8bd70ca779f06fde23;6295;5
5fa535b451e1d828291956370acc1b25;1420;3
632fcee57bc632dfa15404ed4af0b560;1420;4
eabf214dfdf839b0a6f3c3a85f370a9a;1432;3
6847ce991b8056a3256c26b440ca8b4c;1420;5
7a6361118b9b721338e7f02ccdbc809b;1432;4
c950d9750303a641a87eea149d9784b6;1371;0
48f8b6890c8701386fae1d16ec732d6b;1433;5
9f9d0f6e9a6a5797a252ef81abc9421c;1381;4
9f9d0f6e9a6a5797a252ef81abc9421c;2696;4
a02f873a0580ab714690969a0ab8c990;5932;5
deffe03f763882fad889eb5eb32e780a;1420;4
791e482d040b0b8032ef869c2115dcbe;1381;4
91858f295596afd80aa7b168b3a975b0;1420;5
eaeb885cad8d1520a0a926c6b0113e14;1420;4
1ffb13e4f8c151bb07c8d8eb869c2d7e;5932;5
873a6376ee883b73cd2f34d2c5df9f0d;2547;5
84693aeeea04e0d737b557d6c889a62b;6656;0
84693aeeea04e0d737b557d6c889a62b;1381;3
a22ff6252563ff231227c4a2c263db39;3775;5
c83ec696627f86579a0e05dd2e92ce42;1432;4
bbed3dfd709f77a636d4b9b15f5d827e;3049;3
f979837991ba13ff60cb5b9a7f0c54ce;2696;3
f979837991ba13ff60cb5b9a7f0c54ce;1420;4
934a6e67b3040d63b24533ee7a0ecae7;1381;5
934a6e67b3040d63b24533ee7a0ecae7;1371;5
934a6e67b3040d63b24533ee7a0ecae7;3775;5
ef1d49227540f518fedfffaa2936e37b;1381;2
c6c9d1e0e39a4c3af0a06634cf3acaf4;1373;3
c6c9d1e0e39a4c3af0a06634cf3acaf4;1381;4
974d2116bebf0c520313c3a945208bd4;5932;5
9e0a52087fe914e43eed09dd09301dc0;1373;4
efcf35ede25218d88b0980d14bd8bee3;1376;1
5c0a76a445829482c8bbc8243734795a;3049;4
5c0a76a445829482c8bbc8243734795a;1420;4
5c0a76a445829482c8bbc8243734795a;6656;4
2202e3ba89415e8237022731037be834;6328;5
a429d42a56b36e313473187d2253b0a6;1420;5
a429d42a56b36e313473187d2253b0a6;3050;5
a429d42a56b36e313473187d2253b0a6;5936;4
a429d42a56b36e313473187d2253b0a6;1383;4
a429d42a56b36e313473187d2253b0a6;1796;3
577f80c3b847bfa06a37bbddae8ac2d0;1371;0
512e0daff08a5e30311667454b4d3657;1381;5
13dcc8d17b5111cba1c51ff561b07b82;1371;5
328f1d0e8916653f4e2e94337ce59176;1381;5
fb4096bbd472e2256a9bec87bb64a110;1381;3
c6a5ffddca1f972f6ce5786fb492daac;2547;4
c6a5ffddca1f972f6ce5786fb492daac;2544;5
c6a5ffddca1f972f6ce5786fb492daac;1381;4
be1a67f53f0531dff9b965fb4a412d59;6656;5
043542c7d9acf1a55bd211403505a5ec;2696;3
043542c7d9acf1a55bd211403505a5ec;1432;5
74cd0ac690df4672bad3fbb3cde9d15a;5931;3
c7236f9831afb0f1b9cf4ece77680aef;5932;3
3db0fbeaa6bf73ee215602a00de95d06;2547;5
0d0a4f4992ba8e5a4284a423f6a194e4;1371;2
df9683bbf3600532d4c68a01706d9a06;1420;4
c12fdb91cb9e9929e9763188ac96a68a;2547;4
52c278ee20b36a6970762bac8f5ad034;1420;5
04eea5d1fb8a60878c357fd79f93de07;2547;3
f0a5f194223b40b9edc1ae73082ecac9;1381;3
f0a5f194223b40b9edc1ae73082ecac9;1420;4
bd1e6f190c67c7e227417d381fe95e60;1371;3
d5394cd99bd51d5c420d720c2f30f11c;2547;1
d5394cd99bd51d5c420d720c2f30f11c;1371;1
b45101c0d90cdc50b7ec7ce613b0beb3;3049;2
8f2fb69aa77876d6741e7308e9aa489a;1420;4
14dbb0b3e9969d6d3c8e0ba1c6e420bc;1381;2
14dbb0b3e9969d6d3c8e0ba1c6e420bc;1371;2
14dbb0b3e9969d6d3c8e0ba1c6e420bc;1420;4
701c149a73011d2f7ecbd749a7f671ee;1371;3
9719277ed46740de0da4806f57075f9e;6295;5
e0c3257890ef1e9772441d2087b6f213;1381;4
e0c3257890ef1e9772441d2087b6f213;1420;0
0a793f088bbdb36240297ed307630a29;2547;4
0a793f088bbdb36240297ed307630a29;5932;4
0435fffb004846ee9f8f15ae5366188b;1416;3
0435fffb004846ee9f8f15ae5366188b;1381;4
8b68f80d0fd696dcfc7139f52b7b97ae;1384;3
5ee5ce2683d36d1099fb20a85394d4d7;6548;5
a74341de1f31cb78d389fa746fe233b3;2696;2
363139433e543e787a72ecce7e16ad70;6295;5
633075d27c15cdfca92bfa63c809766e;1371;1
633075d27c15cdfca92bfa63c809766e;1381;2
36f026f5f8cba73a00f5a6ae7975be6f;1420;5
33cf41b472133050eeb33d39bc7a5d83;1519;2
33cf41b472133050eeb33d39bc7a5d83;2696;1
1729326a9be85ccfaa1ba96c5542bfc2;1371;5
d6cdd895db8edd9ac5cc52cf35ac13bf;2547;5
d6cdd895db8edd9ac5cc52cf35ac13bf;6656;2
d6cdd895db8edd9ac5cc52cf35ac13bf;292;4
8f7c942e18494d4a2f7eaf91cfccafc3;1381;1
9579f0431ace7395f5e566fab7b981a2;1381;5
9579f0431ace7395f5e566fab7b981a2;6656;3
b88af9d3a1649745e6a48870e908df0b;2547;5
e0e6f2b584a37c35fb97ac0a8ab3564f;1381;3
8c7baee9d81487e14172303ea23a2b0c;1381;1
172b560a04a124990b9ead32c7baffac;1373;4
c2cb4a54cd109a3c683e7efdffba2e0f;1432;4
c2cb4a54cd109a3c683e7efdffba2e0f;6328;4
b31ac80f9a0087bc6bc739e1e8bd6b53;1432;4
1f33e74bd10173437d77010b157c8e7e;2547;5
bc1364915c462d2e1d7dd4a6369f8700;1432;3
bc1364915c462d2e1d7dd4a6369f8700;1371;4
96e0c7350942b32e44c15040c6a20733;1371;4
c9e34552662a670867ae58770a36ca2a;1420;3
be42f74c6e8f9a913d36f97be128eaad;5738;4
35cb7b9e4c65d0545b6017b8abc168aa;6656;3
35cb7b9e4c65d0545b6017b8abc168aa;1371;1
cb5fe6956f35502d7365f9c5bd97b8d4;1373;5
02070f8704f2cd44a0f6fa6175205c9a;1432;3
ec1af4c99eaf7bbb621538ff8ab1fef9;2711;5
ec1af4c99eaf7bbb621538ff8ab1fef9;1381;5
9729d90dc607b0d01e2ba129d1421c9b;2696;3
6cbfee0ca526f0b53e89b9d641c07d0e;241;4
f5360e3f5695a03b56f8b01a61e4485f;6656;5
b217bd68e38a8f020a9ec9498acc8d0d;1371;4
99a6456f1e391447a600db5fea68b4b8;1381;5
dc7463147d58f35049ea8e833dfccc72;2711;0
5dc7ad7d3d6564b4c8301027d1acb3ab;1381;5
56d4fcdb9f518b6ba680957025de29b8;2544;3
4c81c798c8993db31845e33d09f77d92;6273;5
0724193a6783316f53402ba6f308d05a;1420;2
40d84099acfad7fafb09b4cad6257ae3;1371;5
7538ee8f4bd2e982295a07c9ba8cf933;2696;4
7538ee8f4bd2e982295a07c9ba8cf933;1432;0
884ea7625f091484db77ddbe3860407a;1420;3
b8c2de35f0e4866b2372ae909d14c3c2;2547;3
d1f10c350fd5e802409ae7f87f3289bf;6273;3
40b06eb69ef8bcc6a903f2cc4f631017;2547;2
13d30f5de946e73a46a5df091f4d134f;1420;5
8d06b71bdb9663de3816ce1a58691b06;1420;5
8793183c4171e3ecf6bcecbf8cead6e6;2696;4
9ec0d206c95e0ff63b304d59e9d202dd;9904;4
9ec0d206c95e0ff63b304d59e9d202dd;3941;5
9ec0d206c95e0ff63b304d59e9d202dd;676;3
9ec0d206c95e0ff63b304d59e9d202dd;7463;5
0a7b84b304f18ab1a01a764592f00c9b;5932;5
154656695464813d4b3404d4c8cf8a59;1420;2
1a66b0cdd886f6dd5924562377d527e9;1420;2
1a66b0cdd886f6dd5924562377d527e9;1381;3
e740cb001344c2e117f58442d562ef47;2711;5
e740cb001344c2e117f58442d562ef47;1519;5
d7ab420b9ad04b1373206d40971ad5d3;1420;5
adb9a09ee84b415fe7e310378a07a495;1726;3
5992ffbc593f61e1a5a760bffcc9f3c4;241;4
0f4c432996914bc03ec9e4078084a660;1470;4
7738f08174d28c6b324225b2757f57a5;1371;5
41d067ade623c36fbe8b9feff672df5d;1381;5
0b7816dd47fac865b9c8cafb4c064aaa;5937;5
0bcf66895312c44f35a427e6c6a5faf8;290;3
0bcf66895312c44f35a427e6c6a5faf8;292;3
0bcf66895312c44f35a427e6c6a5faf8;2544;5
84f80343120fe97d395e8f5101dc7d95;1420;3
b3feb69446e5ca43c9ef42184b0f2496;1519;4
818983930a9278700206a0e669d472f6;1414;5
93f4bf7bcfccb40aba5e54b50e2a701b;2547;0
b99aab24e0c98728c795c5d1acdff06b;1432;4
e10d1fdcebaa28eb4e95bde190494d05;1371;4
acac48cffbe67b5f09c694a2cf070d9c;1381;4
cb2ea4c0a23d69833a16473c0927dba5;1420;5
c37dcd68e2a591cc4abeabac4c127e41;1432;5
a04bbe30816fe00b31d643d278455742;2546;4
a04bbe30816fe00b31d643d278455742;2547;5
f52a9e740e0ac9e5040e71c5fa92c22a;5931;5
b359dac6ad0f1eb57d8510047a5bd9d5;1420;4
4070bec2dd61d9c320ec9011b29d7350;1384;5
4070bec2dd61d9c320ec9011b29d7350;9490;5
1e7db2baca9f97e9846e29e9492bc929;2711;5
1e7db2baca9f97e9846e29e9492bc929;6656;5
1e7db2baca9f97e9846e29e9492bc929;3048;5
b9fa8ae1e09fdda6c3098de094a19d65;1381;2
6cc6769949846b6415034fb4172d2442;1381;5
6cc6769949846b6415034fb4172d2442;1420;5
0bdf237319b802ec85aaf2eab14211a6;6295;2
0cb6cd5c5a212c9a0098f90c33cd86d6;1371;3
cd2301bfc8c74da3c2a49fb6e95a4201;2547;5
7387bede3966dc18cebace6e5ad64e17;6295;4
5a4dbf0b1a41a990a39dea441d50decb;6295;4
f9788c365dfc9fcd39af83ba58a4ed1c;2547;1
38559de026491295c829e2ed88d499b1;1420;5
2549722507f52724c76da73abe8fb63b;2547;3
a889a89c48605c71e2e503a96adcd349;1715;4
95cfb813e2fd8e1d77e22b2372a3b0aa;5936;3
4c49ff36bb71557f90e7c5c66d535525;2696;1
e74f64246004c8cbfad02b4732d39112;1420;5
aa7611e511c6d3b530e650f16ce6925f;1420;5
a9bdebdf1ce5f6056c986209b7bc60d9;1371;5
597e882e1259c727aee5f9608b607d1b;2696;5
1a60294e3b405899d66217054b0ce305;6656;2
45eb2631fcadda7f2c535e98aa948c7f;2547;5
00c94bd4df04134303238978ba519f4c;1420;4
a930fc0668da24a55b41e26b638f7a3f;1420;4
f6ec6d9d5c1ab92d7fbf06ebfb4a3b7a;6549;2
f6ec6d9d5c1ab92d7fbf06ebfb4a3b7a;5931;5
927c41128ed7c21599dea1bd7e1b13ef;676;4
ec03edf05716d58082c8e4da0e40339c;8496;3
6f6d5001ee015f82717c891f5c4e54ef;1384;3
161349ceb256eddd6084d0f9e79cb2cf;2547;5
720e5889f6c1303c82eb1ac3885eaf79;2547;5
53d81e4d73a71e05dec3eff995def1f9;676;5
fa372d8ba2fd870ac329c2e1773acea2;1381;5
37ce18c03b520c4c703ed4963d6b7685;5932;5
a96b96dba7fdbbf219d060b1612694d5;5934;0
d909943adbd42628b77c5b39d43ce1f9;1381;5
dd16678f98436b0bcdd42040ff9c0842;2547;3
2422cfa9e79ee7d8ef4763b0c3e02db1;2696;2
8d0c87ea0f185cc91b376895c22b4462;1715;3
f06f5b90cd44fb225f7c9756579250fc;6656;4
619a6d93581053db88a71fbe4bf18cf4;6655;4
8d59faf40306d5c011a09f3ed877fd6b;1372;2
8d59faf40306d5c011a09f3ed877fd6b;1381;2
6e4082a1acbb90f70df7a824d2db364e;1414;3
1ea782006e6d76efaa63c15328ddc02e;6328;3
4303258a612bc6d825349aa79c1c93b0;2696;4
a425936512b3ad9d4b8344c13e24faa6;1420;3
128fd9044160075ba8af3388aa1cbb74;2547;5
236031cd7af626109a3228f396acfd56;2696;4
236031cd7af626109a3228f396acfd56;1420;5
6aeb4e90ba89905e7f6d15cdca5b5b7f;6549;0
457a6e2ed195515390d8f00c95495384;3048;5
e8783343f3a8f1f9fd5c9937903e0c9c;291;5
31e07b3ed7e1192d282856473c3772d0;1371;2
3c1113683cd3385cfd2194f2d2f5f7ba;1381;4
0270b72985d2b80c69a1a9f621e420d8;6656;4
0270b72985d2b80c69a1a9f621e420d8;1519;1
0270b72985d2b80c69a1a9f621e420d8;2696;4
0fe46bc3f7ab900a6a89f9a9a4f3be36;1432;5
8b3c9d6ac5447fbb00f543c666268a24;1519;4
e7e59964195c8410d013eb2799113da6;1381;2
dcc22e25b3ed775e4655f2612adb05f4;2547;4
9dff70cf5eefb55d3b6e0efd141f6e78;2547;5
040bb6da612343f97c2dbf9424a4d7cf;2547;5
d94b3f2110609f47265f5ec2f5cd3a3e;1381;3
d94b3f2110609f47265f5ec2f5cd3a3e;1420;3
a54978222fa61cf7201c4e7aa5afb5e9;2696;0
a54978222fa61cf7201c4e7aa5afb5e9;1371;3
b33c5fd892bd406dc5a4527dab411a79;1530;3
37fa21fad1d094014b7e20a9674d245f;1420;4
37fa21fad1d094014b7e20a9674d245f;6295;4
47a2739c351d109289f12e4caa5b7901;241;3
5465910a67c8da394c8ba7d250265da7;1432;2
0f7aaf691d460863b718c353a0eef490;1381;4
f0058e4aa1be992579b5c3ee28cbf77c;9490;4
d34605c86b897e89319751b16840d219;1420;5
65e8b0adcfe238cfba187c3bccba5bb4;1371;4
11e59f0f4a9d40bad9ee9b581fa87e2a;1381;5
4a22ce0b539e9ce818cb6bf0f8aea4c7;5932;4
4a22ce0b539e9ce818cb6bf0f8aea4c7;2544;4
4a22ce0b539e9ce818cb6bf0f8aea4c7;1420;5
1dfa885707de61df6e17afcb9eb4c8f7;5936;3
1dfa885707de61df6e17afcb9eb4c8f7;254;3
1dfa885707de61df6e17afcb9eb4c8f7;6295;3
be03cbf15101da7eff2a830e2c3b645d;1420;5
4953cf6914629c62d2379b7b7498936d;1420;5
663c1534317f6bbd37d562019e5415ab;6656;5
49193898bd618915e4624fd84e9e795a;3050;1
ab51e63cb0b82e327a305d693a751660;6328;5
ab51e63cb0b82e327a305d693a751660;5936;5
ab51e63cb0b82e327a305d693a751660;9444;5
6e58a5249317da1274e82a6f97822f13;6328;4
23c4172cc39a8b3d237de305b8bfe768;6548;5
7523d39518baddeb79592c6afacc72f3;1420;5
07272bae1d5cb2e9ad7193c4a2c227dd;1381;4
ed1407a80530ac50ddeddcdaede3a950;1420;3
7cac37ca79bda5f642f91be5b518ff5e;2696;4
b822577c28cb97ed05f20cc660a3f304;1420;4
7f8d46c43be0faecd49ebac9098096f0;1381;5
7f8d46c43be0faecd49ebac9098096f0;1371;4
44fa597ddcb52cb5100ed130571b75a7;676;5
44b1949bb219e26df53e87e29a3f6b6b;2547;5
33562528783372379766530d61208ac1;1420;4
3e6805ed007fe24cbed95121cba601c2;1432;4
924125e6954d5d083f17c7f6a2a19894;5932;5
c9358ce6ba88fec3d3437a80a243dd5c;2696;2
074dc2b68dad6204c433513db65964eb;291;5
1703a54b40c3c028c65b19cbd825f4eb;1432;5
86974df2f5528050f2f009d423a42a47;6656;3
f5723eca46e3fb9735df6958dbbedaf9;6328;3
ef9ac2bd21a2581e4d3378ea74e76f5a;6008;5
d585ea7ed57cb016141e3d345091f58c;6328;5
7a6b03384ce894979c377d0a748e46bf;3768;4
9de956bc0cf7a8dd814915b29713fe0e;2696;3
fee91f39dbfa11cc5fbb006abe932ddc;2547;5
e4916a1c598cfaa195685869b9beea9e;1420;5
79b93dd105257c3b683058c2b8154cdb;676;3
478dcf098604fc31679b7ba8cf905ea3;1420;3
06a5e9ddbf969f3a30b346b1ab6e0c59;1381;1
634b306bb83130e2daa50f8bf5294a63;1715;4
df21c6d0c76a0dff306ff1519c086c3c;1420;3
12b2b2402532b877ce5d48d8831cc794;2696;4
fd81108d22f7ebbce506f9f1fbc6b1dd;1420;0
edae8f4fbd572e9c80b6a0e69bc6c72c;2549;5
edae8f4fbd572e9c80b6a0e69bc6c72c;2547;5
dba25d76dc665d96ad40d71967f8cb3f;1420;4
177bdf143cce7c65a728af3d997ea6bd;5932;4
2218e552595ed55d4f17d32e08201ca9;2696;5
336c3cacb206abad93ac3525a402cd78;1381;5
b464f567dab706b41364edbd83a9418c;1381;5
f4863c76513b6afddae2cfc6c58fe223;1420;3
435291afef0d8ef5533c251f1dcef038;1519;5
435291afef0d8ef5533c251f1dcef038;1521;4
435291afef0d8ef5533c251f1dcef038;1373;5
435291afef0d8ef5533c251f1dcef038;1374;5
baff5c4c95d79ca31708757367fb75e8;1420;3
d1a2ae7578312adcb96aa721651f4e88;2547;4
7178704c916d6d57046bc5ddfe99e68f;1381;4
4f50687a241794949d4620d6ef25ef33;1420;4
d1cecf532868eae266094d659f051aa4;1420;5
32266ad98e2c6ca66e4973705cbd22fd;1371;5
2008d33d6059d72797a680d0b1f91149;1432;3
2008d33d6059d72797a680d0b1f91149;3048;3
2008d33d6059d72797a680d0b1f91149;1516;2
df3ab0d43899a6b1b8b94ca3e706f4d1;5936;5
ba7fb0a2484ba5b9a352e2e2e6416219;1496;4
6ceed10dcecc6400c036c4fb6f3773f9;1381;4
b3066bc8cc5331a262f4b01140ffafa2;2547;5
b3066bc8cc5331a262f4b01140ffafa2;5289;5
6048982eee8b84600acf1e15fec5961b;6295;3
6048982eee8b84600acf1e15fec5961b;1420;4
46de5063bfddae43c15c4c12b9023339;7004;5
662f4f94f22320b01ed8a6ab16c8420c;1432;4
efc1c71cc5986a1fc76dcd60ae09675a;6328;5
1a772f65a095624130611040dca4d710;1715;2
28bc75fb57482651692ce74e8d8ed146;1715;5
28bc75fb57482651692ce74e8d8ed146;6295;4
28bc75fb57482651692ce74e8d8ed146;2547;2
506789b4422bb065d969a7e3fca3748c;1371;5
506789b4422bb065d969a7e3fca3748c;2547;0
506789b4422bb065d969a7e3fca3748c;6656;0
5244a5dc38104da739c4a906b465037c;5932;3
c04dfedec8c0dd7fbf2a2fc647ed23f0;2696;3
aca2d29e44cfb6608f4f41039d560e5c;1420;0
6511484df09bfa748d62347e18296cc0;1432;5
118226188104e22874325e8ccada9338;291;3
118226188104e22874325e8ccada9338;2547;4
74f70911e577a40584d79be186d14ab3;2696;1
40e23707856bdf67131c0b443ab3e6f5;2547;5
9541a90a38b7a9d41263cb34f91e289b;1420;3
e4e50f8c8105ef8575c9ca59dc19374a;1420;4
17fd6d4d122f6becbce195e781681145;1715;5
6f74c1a8276fbce5f02f560be0c6d03c;1420;5
27868dad936b7a1db434b7521e7ff345;1371;2
a3b2a6a44de8f388f4fc757a87eb7551;5289;4
6378c079db3fc6cab72c2d2f52db88aa;1371;4
6378c079db3fc6cab72c2d2f52db88aa;1381;4
ee9b00850c26d941a9bd89e02c19cbcd;6295;5
126e5109a5d8a14b556201a5d3872c58;2696;2
52824354dd802d3d61a71dae7409e8db;6295;5
81518ea2e7edb0b3fe29ec256258f124;9678;5
5b98f874a32bca35377c318927e38c1d;1432;4
3ab51509fdc72aabbbae978aa4a5603c;2696;1
b5851715d9376dd59e537b27462dcfc6;1371;4
ddce5f2111227378ad6b33a6f8b6f95c;676;5
ddce5f2111227378ad6b33a6f8b6f95c;2547;5
17368e2d1b5868fe1a7cd699d3cd0cae;6656;5
d990623ccc422f6b93bc4924e4c43d18;1433;3
02944db7f078b655f0af5ccd03661f71;1420;4
040a5fdcefa3d6c62b55443d58ae2fad;2547;5
